data.window.navigator.userAgent,data.window.screen.width,data.window.screen.height,data.window.screen.availWidth,data.window.screen.availHeight,data.window.screen.colorDepth,data.window.screen.pixelDepth,data.window.innerWidth,data.window.innerHeight,data.window.outerWidth,data.window.addEventListener,data.window.XMLHttpRequest,data.window.XDomainRequest,data.window.emit,data.window.DeviceOrientationEvent,data.window.DeviceMotionEvent,data.window.TouchEvent,data.window.spawn,data.window.chrome.app.isInstalled,data.window.chrome.app.InstallState.DISABLED,data.window.chrome.app.InstallState.INSTALLED,data.window.chrome.app.InstallState.NOT_INSTALLED,data.window.chrome.app.RunningState.CANNOT_RUN,data.window.chrome.app.RunningState.READY_TO_RUN,data.window.chrome.app.RunningState.RUNNING,data.window.prototype_bind,data.window.Buffer,data.window.PointerEvent,data.window.opera,data.window.HTMLElement,data.window.RTCPeerConnection,data.window.mozInnerScreenY,data.window.sessionStorage,data.window.localStorage,data.window.indexedDB,data.window.prototype_forEach,data.window.FileReader,data.window.t_value,data.window.XPathResult,data.navigator.productSub,data.navigator.language,data.navigator.product,data.navigator.plugins,data.navigator.vibrate,data.navigator.getBattery,data.navigator.credentials,data.navigator.appMinorVersion,data.navigator.bluetooth,data.navigator.storage,data.navigator.getGamepads,data.navigator.getStorageUpdates,data.navigator.hardwareConcurrency,data.navigator.mediaDevices,data.navigator.mozAlarms,data.navigator.mozConnection,data.navigator.mozIsLocallyAvailable,data.navigator.mozPhoneNumberService,data.navigator.msManipulationViewsEnabled,data.navigator.permissions,data.navigator.registerProtocolHandler,data.navigator.requestMediaKeySystemAccess,data.navigator.requestWakeLock,data.navigator.sendBeacon,data.navigator.serviceWorker,data.navigator.storeWebWideTrackingException,data.navigator.webkitGetGamepads,data.navigator.webkitTemporaryStorage,data.navigator.cookieEnabled,data.navigator.javaEnabled,data.navigator.doNotTrack,data.document.body.clientWidth,data.document.body.clientHeight,data.document.body.outerWidth,data.document.documentmode,data.document.webkitHidden,data.gpu.weh,data.gpu.wl,data.gpu.wr,data.gpu.wv,data.navperms,data.mr,data.fm.fmh,data.fm.fmz,data.voices,data.canvas.canvas1.rCFP,data.canvas.canvas1.rVal,data.canvas.canvas1.e,data.canvas.canvas2.rCFP,data.canvas.canvas2.rVal,data.canvas.canvas2.e,data.fonts,data.fonts_o,data.plugins
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:81.0) Gecko/20100101 Firefox/81.0,1280,800,1280,709,24,24,1028,607,1028,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,125,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,[],1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,unspecified,1028,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel Iris OpenGL Engine,Intel Inc.,1.11E+19,"400,0,0,0,0,0,200,200,200,0,0,0,0,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,278;",2,[],792983183,107,1813171,1055940281,142,55578436,"0,13,15,16,18,20,27,28,29,37,38,40,43,44,8","0,13,15,16,18,20,27,28,29,37,38,40,43,44,8",
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:81.0) Gecko/20100101 Firefox/81.0,1280,800,1280,709,24,24,1028,607,1028,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,125,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,[],1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,unspecified,1028,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel Iris OpenGL Engine,Intel Inc.,1.11E+19,"200,0,0,0,200,200,200,0,0,0,0,200,0,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,278;",2,[],1112671292,932,1813171,-1658221320,862,55578436,"0,13,15,16,18,20,27,28,29,37,38,40,43,44,8","0,13,15,16,18,20,27,28,29,37,38,40,43,44,8",
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:81.0) Gecko/20100101 Firefox/81.0,1280,800,1280,709,24,24,1028,607,1028,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,125,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,[],1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,unspecified,1028,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel Iris OpenGL Engine,Intel Inc.,1.11E+19,"0,200,0,200,200,0,0,200,0,200,0,200,0,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,278;",2,[],1847931067,686,1813171,1148627160,790,55578436,"0,13,15,16,18,20,27,28,29,37,38,40,43,44,8","0,13,15,16,18,20,27,28,29,37,38,40,43,44,8",
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:81.0) Gecko/20100101 Firefox/81.0,1280,800,1280,709,24,24,1028,607,1028,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,125,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,[],1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,unspecified,1028,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel Iris OpenGL Engine,Intel Inc.,1.11E+19,"200,0,0,200,200,200,0,200,0,0,200,0,0,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,278;",2,[],2029015740,700,1813171,-1840741839,576,55578436,"0,13,15,16,18,20,27,28,29,37,38,40,43,44,8","0,13,15,16,18,20,27,28,29,37,38,40,43,44,8",
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:66.0) Gecko/20100101 Firefox/66.0,1920,1080,1920,972,24,24,1920,898,1920,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,97,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,fr,Gecko,[],1,0,FALSE,0,0,0,32,0,128,256,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,unspecified,1920,0,FALSE,undefined,,a282d6388710fdc8f966635f88379a839678241f153f644860484b582d0af5c2,23,Intel(R) Iris(TM) Plus Graphics 640,Intel Inc.,1.11E+19,"0,0,200,0,0,200,200,0,0,0,0,200,0,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1271,225;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,279;",1,[],-1492528476,993,-81071263,-702065804,410,-627370697,"0,13,15,16,18,20,27,28,29,37,38,40,43,44,6,8","0,13,15,16,18,20,27,28,29,37,38,40,43,44,6,8",
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:79.0) Gecko/20100101 Firefox/79.0,1440,900,1440,816,24,24,1440,741,1440,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,97,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,[],1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,1,1440,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel(R) HD Graphics 6000,Intel Inc.,1.11E+19,"200,0,0,0,400,200,200,200,200,200,0,0,200,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,225;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,279;",1,[],1993087019,947,-1799924720,320347227,178,1301633122,"0,13,15,16,18,20,27,28,29,37,38,40,43,44,8","0,13,15,16,18,20,27,28,29,37,38,40,43,44,8",
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:80.0) Gecko/20100101 Firefox/80.0,1440,900,1440,877,24,24,1280,737,1280,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,108,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,"[""Shockwave Flash""]",1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,unspecified,595,225,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel(R) HD Graphics 6000,Intel Inc.,1.11E+19,"200,400,0,600,200,200,200,400,0,200,400,0,200,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,225;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,279;",1,[],146646785,481,-1799924720,-1073627354,865,1301633122,"0,13,15,16,18,20,28,29,37,38,40,43,44,8","0,13,15,16,18,20,28,29,37,38,40,43,44,8",",3"
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:80.0) Gecko/20100101 Firefox/80.0,1680,1050,1680,980,24,24,1415,847,1415,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,125,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,[],1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,1,1415,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,AMD Radeon Pro 450 OpenGL Engine,ATI Technologies Inc.,1.11E+19,"0,0,200,0,0,0,200,0,200,0,0,0,0,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,278;",2,[],-1390001876,335,50988738,-1275109064,780,1681675197,"0,13,15,16,18,20,27,28,29,37,38,40,43,44,8","0,13,15,16,18,20,27,28,29,37,38,40,43,44,8",
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:68.0) Gecko/20100101 Firefox/68.0,1792,1120,1792,1026,24,24,1280,867,1280,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,104,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,[],1,0,FALSE,0,0,0,32,0,128,256,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,1,1280,0,FALSE,undefined,,374bf6d1fd342dbc916192282fcfc4e484e4f23635a4cfca801907d61ee9727e,24,AMD Radeon Unknown Prototype OpenGL Engine,ATI Technologies Inc.,1.11E+19,"0,0,0,0,0,200,0,0,0,0,200,0,0,0,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1271,224;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,278;",2,[],-299480206,661,1241107008,-427968090,162,1868001791,"0,13,15,16,18,20,27,28,29,37,38,40,43,44,8","0,13,15,16,18,20,27,28,29,37,38,40,43,44,8",
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:76.0) Gecko/20100101 Firefox/76.0,1680,1050,1680,1027,24,24,1286,798,1286,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,151,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,[],1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,unspecified,595,225,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,AMD Radeon Pro 460 OpenGL Engine,ATI Technologies Inc.,1.11E+19,"200,0,200,0,200,200,200,400,0,600,0,0,0,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,278;",2,[],-615199083,909,50988738,-1724046504,81,1681675197,"0,13,15,16,18,20,28,29,37,38,40,43,44,8","0,13,15,16,18,20,28,29,37,38,40,43,44,8",
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:80.0) Gecko/20100101 Firefox/80.0,1280,800,1280,733,24,24,1280,659,1280,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,97,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,"[""Shockwave Flash""]",1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,0,0,0,0,0,TRUE,FALSE,unspecified,1280,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel(R) Iris(TM) Graphics 6100,Intel Inc.,1.11E+19,"0,0,0,0,0,200,200,0,0,200,0,0,200,0,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,278;",2,[],185905655,799,50988738,1337517465,169,1681675197,"0,13,15,16,18,20,27,28,29,37,38,40,43,44,8","0,13,15,16,18,20,27,28,29,37,38,40,43,44,8",",3"
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:80.0) Gecko/20100101 Firefox/80.0,1792,1120,1792,1097,24,24,1635,758,1635,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,147,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,"[""Shockwave Flash""]",1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,1,1635,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,AMD Radeon Unknown Prototype OpenGL Engine,ATI Technologies Inc.,1.11E+19,"200,0,0,0,0,0,0,200,0,0,0,0,0,0,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1311,223;Lucida Sans:1601,227;Bodoni 72:1601,227;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1463,245;Nimbus Roman No 9 L:1463,245;Candara:1387,235;Press Start 2P:1387,235;Waseem:1355,278;",2,[],-1199846113,761,50988738,-978291979,72,1681675197,"0,1,12,13,14,15,16,17,18,19,20,23,27,28,29,3,30,37,38,39,40,42,43,44,5,6,7,8,9","0,1,12,13,14,15,16,17,18,19,20,23,27,28,29,3,30,37,38,39,40,42,43,44,5,6,7,8,9",",3"
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:80.0) Gecko/20100101 Firefox/80.0,1440,900,1440,814,24,24,1440,262,1440,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,97,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,[],1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,unspecified,595,225,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel(R) Iris(TM) Plus Graphics 655,Intel Inc.,1.11E+19,"0,200,200,0,0,200,0,200,0,0,0,200,0,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,278;",2,[],2082061599,615,50988738,-1899153602,998,1681675197,"0,13,15,16,18,20,28,29,37,38,40,43,44,8","0,13,15,16,18,20,28,29,37,38,40,43,44,8",
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0,1280,800,1280,777,24,24,1280,703,1280,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,97,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,"[""Shockwave Flash""]",1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,unspecified,1280,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel(R) Iris(TM) Graphics 6100,Intel Inc.,1.11E+19,"400,0,0,0,200,400,0,200,0,0,0,0,200,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,278;",2,[],979484562,807,50988738,-658813632,458,1681675197,"0,13,15,16,18,19,20,27,28,29,30,37,38,40,43,44,5,8","0,13,15,16,18,19,20,27,28,29,30,37,38,40,43,44,5,8",",3"
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0,1792,1120,1792,1059,24,24,837,957,837,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,125,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,[],1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,unspecified,837,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel(R) UHD Graphics 630,Intel Inc.,1.11E+19,"0,0,0,0,0,200,0,0,200,0,0,0,200,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,278;",2,[],-908160449,388,50988738,-1961003796,862,1681675197,"0,13,15,16,18,20,27,28,29,37,38,40,43,44,6,8","0,13,15,16,18,20,27,28,29,37,38,40,43,44,6,8",
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0,1440,900,1392,877,24,24,1053,775,1053,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,125,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,[],1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,unspecified,1053,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel(R) Iris(TM) Graphics 550,Intel Inc.,1.11E+19,"200,0,0,200,0,0,200,200,0,0,0,0,0,0,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,278;",2,[],-1641254310,653,50988738,-617239938,880,1681675197,"0,13,15,16,18,20,27,28,29,37,38,40,43,44,8","0,13,15,16,18,20,27,28,29,37,38,40,43,44,8",
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0,1440,900,1440,811,24,24,1440,709,1440,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,125,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,"[""Shockwave Flash""]",1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,unspecified,1440,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel(R) UHD Graphics 617,Intel Inc.,1.11E+19,"0,0,0,0,0,0,200,0,0,0,0,200,0,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1311,223;Lucida Sans:1601,227;Bodoni 72:1601,227;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1463,245;Nimbus Roman No 9 L:1463,245;Candara:1387,235;Press Start 2P:1387,235;Waseem:1355,278;",2,[],-268697401,531,50988738,-579837381,874,1681675197,"0,12,13,14,15,16,17,18,20,23,27,28,29,3,37,38,40,43,44,7,8","0,12,13,14,15,16,17,18,20,23,27,28,29,3,37,38,40,43,44,7,8",",3"
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0,1440,900,1440,836,24,24,765,732,765,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,0,125,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,[],1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,1,765,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel(R) Iris(TM) Plus Graphics 655,Intel Inc.,1.11E+19,"200,0,0,0,0,0,0,0,0,0,0,0,200,0,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1311,223;Lucida Sans:1601,227;Bodoni 72:1601,227;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1463,245;Nimbus Roman No 9 L:1463,245;Candara:1387,235;Press Start 2P:1387,235;Waseem:1355,278;",2,[],2065736364,710,50988738,-1059225017,97,1681675197,"0,12,13,14,15,16,17,18,20,23,27,28,29,3,37,38,40,43,44,7,8","0,12,13,14,15,16,17,18,20,23,27,28,29,3,37,38,40,43,44,7,8",
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0,1280,800,1280,728,24,24,1280,654,1280,1,1,0,0,1,1,0,0,,,,,,,,TRUE,0,1,0,0,1,97,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,20100101,en-US,Gecko,"[""Shockwave Flash""]",1,0,FALSE,0,0,0,32,0,128,0,0,0,0,0,0,16384,0,65536,0,262144,0,0,0,0,TRUE,FALSE,unspecified,1280,0,FALSE,undefined,,faa364726c2d467d321c3121e9ca9e86c8e63c3eae47970c432c83f0c60bbc6e,25,Intel Iris OpenGL Engine,Intel Inc.,1.11E+19,"0,0,0,0,0,0,0,0,0,200,200,0,0,200,","Monospace:1267,193;Wingdings 2:1267,193;ITC Bodoni 72 Bold:1267,193;Menlo:1272,224;Gill Sans MT:1355,192;Lucida Sans:1355,192;Bodoni 72:1355,192;Serif:1355,192;Shree Devanagari 714:1355,192;Microsoft Tai Le:1355,192;Nimbus Roman No 9 L:1355,192;Candara:1355,192;Press Start 2P:1355,192;Waseem:1355,278;",2,[],-825124208,46,50988738,404236881,505,1681675197,"0,13,15,16,18,20,27,28,29,37,38,40,43,44,8","0,13,15,16,18,20,27,28,29,37,38,40,43,44,8",",3"
